id,full_address,zipcode,latitude,longitude,property_type,price,amenities
637920960029605909,"1909 Q St NW #200, Washington, DC 20009, USA",20009,38.911346435546875,-77.04369354248047,Entire Rental Unit,178.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Paid parking off premises', 'Extra pillows and blankets', 'Patio or balcony', 'Dedicated workspace', 'High chair', 'Bed linens', 'Pack ’n play/Travel crib', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Babysitter recommendations', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Indoor fireplace']"
640269432292816287,"2424 14th St NW, Washington, DC 20009, USA",20009,38.92116839999999,-77.032123,Entire Rental Unit,221.0,"['Hot water', 'Elevator', 'Refrigerator', 'Smoke alarm', 'Cooking basics', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Long term stays allowed', 'Fast wifi – 251 Mbps', 'Dishwasher', 'Coffee maker', 'Dryer –\xa0In unit', 'Crib', 'High chair', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Washer –\xa0In unit', 'Bathtub', 'Iron', 'Heating', 'Pool', 'Lockbox', 'Gym']"
641166893429112294,"1507 1/2 S St NW, Washington, DC 20009, USA",20009,38.91437,-77.03496,Entire Rental Unit,214.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Toaster', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Luggage dropoff allowed', 'Shower gel', 'Children’s books and toys for ages 0-2 years old and 2-5 years old', 'Stainless steel oven', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Fireplace guards', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Children’s dinnerware', 'Babysitter recommendations', 'Exterior security cameras on property', 'Wine glasses', 'Keypad', 'Bathtub', 'Standalone high chair - always at the listing', 'Iron', 'Clothing storage: closet and dresser', '43 inch HDTV', 'Free parking on premises', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Coffee maker: drip coffee maker', 'Conditioner', 'Cleaning products']"
657489769932984922,"2305 17th St NW, Washington, DC 20009, USA",20009,38.9207503,-77.0387185,Entire Rental Unit,187.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Safe', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Board games', 'Shower gel', 'GE oven', 'Books and reading material', 'Extra pillows and blankets', 'Rice maker', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Lockbox', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Self check-in', '42 inch HDTV with Netflix', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Bathtub', 'First aid kit', 'Iron', 'Clothing storage: closet and dresser', 'Electric stove', 'Blender', 'Coffee', 'Coffee maker: drip coffee maker', 'Conditioner', 'Cleaning products']"
658841925262482886,"1533 T St NW, Washington, DC 20009, USA",20009,38.9158,-77.03579,Entire Guesthouse,141.0,"['Ceiling fan', 'Hot water', 'AC - split type ductless system', 'Freezer', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Heating - split type ductless system', 'Hair dryer', 'Hangers', '50 inch HDTV with Fire TV', 'Essentials', 'Hot water kettle', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Paid parking lot off premises', 'Board games', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Keypad', 'Conditioner', 'Bathtub', 'First aid kit', 'Iron', 'Fast wifi – 72 Mbps', 'Portable fans', 'Coffee maker: drip coffee maker, Keurig coffee machine', 'Amazon Echo Studio Bluetooth sound system', 'Ethernet connection', 'Drying rack for clothing', 'Coffee', 'Magic Chef refrigerator', 'Clothing storage: closet', 'Cleaning products']"
663803029478294826,"1903 New Hampshire Ave NW, Washington, DC 20009, USA",20009,38.91589,-77.03758,Entire Condo,60.0,"['Hot water', 'Freezer', 'Elevator', 'Paid dryer – In building', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Safe', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Dishwasher', 'Luggage dropoff allowed', 'Paid washer – In building', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Private patio or balcony', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Bidet', 'Kitchen', 'Bathtub', 'Electric stove', 'Lockbox', 'Conditioner', 'Cleaning products']"
664590566544874412,"2401 Ontario Rd NW, Washington, DC 20009, USA",20009,38.92176,-77.03963,Entire Home,401.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Safe', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'Hangers', 'Window guards', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Toaster', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Board games', 'Shower gel', 'Books and reading material', 'Extra pillows and blankets', '50 inch HDTV with Amazon Prime Video, Netflix', 'Stainless steel oven', 'Rice maker', 'Central heating', 'Dedicated workspace', 'Stainless steel stove', 'Free dryer – In unit', 'Pantene shampoo', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Microwave', 'Blender', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Coffee maker: drip coffee maker, french press', 'Pantene conditioner', 'Iron', 'Clothing storage: closet and dresser', 'Portable fans', 'Drying rack for clothing', 'Coffee', 'Cleaning products']"
669722774818819425,"1332 Fairmont St NW, Washington, DC 20009, USA",20009,38.92428878660545,-77.03097622645873,Entire Rental Unit,327.0,"['Ceiling fan', 'Hot water', 'Freezer', 'GE stainless steel single oven', 'City skyline view', 'Game console', 'Fire extinguisher', 'Portable air conditioning', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Window guards', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Board games', 'Shower gel', 'GE refrigerator', 'Books and reading material', 'Extra pillows and blankets', 'Patio or balcony', 'Central heating', '55 inch HDTV', 'Dedicated workspace', 'Coffee maker: french press, Keurig coffee machine', 'Free dryer – In unit', 'Bed linens', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Bathtub', 'First aid kit', 'Iron', 'Clothing storage: closet and dresser', 'Theme room', 'GE stainless steel gas stove', 'Portable heater', 'Coffee', 'Conditioner', 'Cleaning products']"
694934178052088753,"1503 Q St NW, Washington, DC 20009, USA",20009,38.9113054,-77.0348805,Entire Rental Unit,138.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Window AC unit', 'Wifi', 'Cooking basics', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Free dryer – In building', 'Dishes and silverware', 'Body soap', 'Dining table', 'Dishwasher', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Cleaning available during stay', 'Central heating', 'Dedicated workspace', 'Bed linens', 'Carbon monoxide alarm', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Shared patio or balcony', 'Conditioner', 'Bathtub', 'First aid kit', 'Iron', 'Gas stove', 'Coffee', 'Coffee maker: drip coffee maker', 'Clothing storage: closet', 'Cleaning products']"
715719805225889970,"1305 Columbia Rd NW, Washington, DC 20009, USA",20009,38.92786,-77.0304,Entire Condo,920.0,"['Hot water', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Central air conditioning', 'Essentials', 'BBQ grill', 'TV', 'Dishes and silverware', 'Free washer – In unit', 'Shower gel', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Kitchen', 'Exterior security cameras on property', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Pets allowed', 'Free parking on premises', 'Cleaning products']"
736290772669199091,"1750 16th St NW, Washington, DC 20009, USA",20009,38.91395,-77.03697,Entire Home,130.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Fast wifi – 506 Mbps', 'Dishwasher', 'Coffee maker', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Whirlpool gas stove', 'Bed linens', '55 inch HDTV with Hulu, Netflix, Roku', 'Private patio or balcony', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Keypad', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Paid parking garage off premises', 'Iron', 'Noise decibel monitors on property', 'Ethernet connection', 'Pack ’n play/Travel crib - always at the listing', 'Conditioner']"
739109795087394591,"2515 Ontario Rd NW, Washington, DC 20009, USA",20009,38.9235458,-77.0399723,Entire Condo,115.0,"['Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Dishwasher', 'Coffee maker', 'Shower gel', 'Extra pillows and blankets', 'Free dryer – In unit', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Clothing storage: closet and dresser', 'Pets allowed', 'Conditioner', 'Cleaning products']"
747771774761237057,"1700 17th St NW STE A, Washington, DC 20009, USA",20009,38.91265,-77.03898,Entire Rental Unit,263.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Window AC unit', 'Wifi', 'Radiant heating', 'Hair dryer', 'Cooking basics', 'Hangers', 'Essentials', 'Outlet covers', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Private backyard', 'Dishwasher', 'Shower gel', 'Dedicated workspace', '50 inch HDTV', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Outdoor dining area', 'Paid parking garage off premises', 'First aid kit', 'Iron', 'Pack ’n play/Travel crib - always at the listing', 'Lockbox', 'Conditioner', 'Cleaning products']"
748626422101911866,"1926 1/2 17th St NW, Washington, DC 20009, USA",20009,38.9166308,-77.03870309999999,Entire Rental Unit,112.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'Smart lock', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Dryer –\xa0In unit', 'Shower gel', 'Single oven', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Mini fridge', 'Clothing storage', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Pets allowed', 'Kitchen', 'Wine glasses', 'Iron', 'Heating', 'Gas stove', 'Ethernet connection', 'Blender', 'Coffee', 'Conditioner', 'Cleaning products']"
754836280551177016,"1947 Columbia Rd NW, Washington, DC 20009, USA",20009,38.91850951655314,-77.04516874490722,Entire Condo,139.0,"['TV', 'Washer', 'City skyline view', 'Smoke alarm', 'Air conditioning', 'Wifi', 'Self check-in', 'Kitchen', 'Exterior security cameras on property', 'Keypad']"
755107958211775962,"1305 Fairmont St NW, Washington, DC 20009, USA",20009,38.924788762851016,-77.03006951931606,Entire Condo,153.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Radiant heating', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'TV', 'Dishes and silverware', 'Dining table', 'Body soap', 'Coffee maker', 'Books and reading material', 'Fast wifi – 239 Mbps', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Shared patio or balcony', 'Conditioner', 'Bathtub', 'First aid kit', 'Iron', 'Portable fans', 'Gas stove', 'Free parking on premises', 'Drying rack for clothing', 'Coffee', 'Clothing storage: closet', 'Cleaning products']"
758510491755220857,"1746 Lanier Pl NW, Washington, DC 20009, USA",20009,38.92448,-77.04156,Entire Rental Unit,190.0,"['Ceiling fan', 'AC - split type ductless system', 'Freezer', 'Refrigerator', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Essentials', 'Washer', 'Dishes and silverware', 'Body soap', 'Coffee maker', 'Shower gel', 'Paid parking off premises', 'Dedicated workspace', 'Carbon monoxide alarm', 'Shampoo', 'Microwave', 'Kitchen', 'Conditioner', '65 inch HDTV with Netflix', 'Bathtub', 'Dryer']"
765926351860435299,"1221 Fairmont St NW, Washington, DC 20009, USA",20009,38.92501,-77.0286722,Entire Rental Unit,105.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'TV', 'Dishes and silverware', 'Free washer – In unit', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Cleaning available during stay', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'First aid kit', 'Iron', 'Heating', 'Electric stove']"
768419590801323312,"1850 Florida Ave NW, Washington, DC 20009, USA",20009,38.9158787,-77.0431346,Entire Rental Unit,116.0,"['Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Smart lock', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Coffee maker', 'Luggage dropoff allowed', 'Paid parking off premises', 'Extra pillows and blankets', 'Patio or balcony', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Exterior security cameras on property', 'First aid kit', 'Iron', 'Heating', 'Noise decibel monitors on property', 'Pets allowed', 'Dryer']"
772318646562071205,"1620 Hobart St NW, Washington, DC 20009, USA",20009,38.92779,-77.03789,Private Room In Rental Unit,56.0,"['TV', 'Hot water', 'Washer', 'Dishes and silverware', 'Heating', 'Dishwasher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Air conditioning', 'Carbon monoxide alarm', 'Wifi', 'Self check-in', 'Microwave', 'Oven', 'Lockbox', 'Dryer']"
782552813361628121,"1424 Swann St NW, Washington, DC 20009, USA",20009,38.9146994,-77.03330559999999,Entire Rental Unit,145.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'TV', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Dryer']"
785708216151137368,"1720 Willard St NW, Washington, DC 20009, USA",20009,38.91603,-77.0394,Entire Condo,96.0,"['HDTV', 'Electric stove', 'Hot water', 'AC - split type ductless system', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Heating - split type ductless system', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Laundromat nearby', 'Essentials', 'Smart lock', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Dishwasher', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Indoor fireplace: electric', 'Bathtub', 'Generic body soap', 'First aid kit', 'Iron', 'Ethernet connection', 'Coffee', 'Clothing storage: closet', 'Cleaning products']"
